Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26
,Precio Bolsa Nacional ($/kWh) 2012,,,,,,,,,,,,,,,,,,,,,,,,,
Fecha,0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,Version,
2012-03-09,128.699922,128.699922,126.699922,126.699922,128.699922,130.699922,130.699922,130.699922,131.199922,132.699922,132.699922,132.699922,132.699922,156.699922,161.699922,161.699922,156.699922,135.699922,161.699922,161.699922,161.699922,135.699922,132.699922,130.699922,TX4,139.59575533333324
2012-03-10,130.483407,130.483407,130.083407,130.083407,130.483407,130.483407,130.483407,130.483407,130.783407,130.783407,136.583407,151.583407,151.583407,136.583407,136.583407,130.783407,130.783407,130.783407,151.583407,151.583407,151.583407,136.583407,130.483407,130.483407,TX4,135.9250736666667
2012-03-11,126.491068,126.491068,126.491068,126.491068,126.491068,126.491068,126.491068,126.491068,127.291068,127.291068,136.291068,136.291068,136.291068,136.291068,136.291068,136.291068,135.791068,135.791068,141.291068,151.291068,151.291068,141.291068,136.191068,127.291068,TX4,133.52023466666668
2012-03-12,136.740089,126.740089,126.740089,129.740089,129.740089,136.690089,136.690089,136.690089,146.240089,141.240089,141.240089,141.240089,141.240089,141.240089,141.240089,141.240089,141.240089,141.240089,141.740089,150.741089,146.240089,141.240089,136.740089,136.690089,TX4,138.77346399999996
2012-03-13,132.509455,132.509455,132.509455,132.509455,134.405455,134.509455,134.509455,134.509455,136.459455,136.459455,136.459455,136.459455,136.459455,136.459455,136.459455,136.509455,136.509455,136.459455,138.509455,141.509455,138.509455,136.459455,136.459455,134.509455,TX4,135.77595499999998
2012-03-14,125.648719,125.648719,125.648719,125.648719,127.648719,134.544719,134.544719,134.648719,136.148719,136.148719,136.148719,136.148719,136.148719,136.148719,136.148719,136.148719,136.148719,136.148719,136.648719,136.648719,136.648719,136.148719,136.148719,134.544719,TX4,133.84405233333328
2012-03-15,134.839622,128.943622,128.943622,130.943622,134.839622,135.143622,135.143622,135.143622,136.443622,136.443622,136.443622,136.943622,136.443622,136.943622,136.943622,136.943622,136.943622,136.443622,136.943622,181.943622,181.943622,136.943622,136.443622,135.143622,TX4,139.17662199999992
2012-03-16,135.045457,135.045457,135.045457,135.045457,135.045457,135.245457,135.245457,145.245457,136.745457,136.745457,145.245457,136.745457,136.745457,145.245457,136.745457,136.745457,136.745457,136.745457,145.245457,147.245457,136.745457,136.745457,135.245457,135.045457,TX4,137.98712366666666
2012-03-17,128.202073,127.802073,127.802073,127.802073,128.202073,128.202073,128.202073,128.202073,128.802073,135.802073,135.802073,135.802073,135.802073,135.802073,135.782073,131.802073,135.782073,131.802073,138.802073,142.802073,138.802073,135.802073,128.802073,128.202073,TX4,132.5254063333333
2012-03-18,124.842938,124.842938,124.842938,124.842938,124.842938,124.842938,124.842938,124.842938,124.842938,126.842938,130.642938,130.642938,130.642938,130.642938,130.642938,130.642938,130.642938,130.642938,139.842938,146.842938,139.842938,134.842938,130.642938,126.842938,TX4,129.76793799999996
2012-03-19,125.291133,125.291133,125.791133,125.291133,125.291133,125.291133,125.291133,125.291133,125.291133,125.791133,125.791133,133.791133,133.791133,133.791133,133.791133,125.791133,125.791133,125.791133,133.791133,134.291133,133.791133,133.791133,125.791133,125.291133,TX4,128.29113300000003
2012-03-20,92.253829,96.253829,92.253829,92.253829,94.253829,120.253829,122.253829,122.753829,122.753829,122.753829,133.252829,142.253829,142.253829,133.252829,142.253829,142.253829,142.253829,133.252829,142.253829,146.253829,142.253829,142.253829,122.753829,120.253829,TX4,125.21203733333338
2012-03-21,115.514329,115.514329,115.514329,115.514329,115.514329,120.514329,119.414329,119.414329,119.414329,120.514329,120.514329,122.514329,121.514329,120.514329,122.514329,122.514329,122.514329,121.514329,145.514329,145.514329,142.514329,121.514329,119.414329,115.514329,TX4,122.53932900000005
2012-03-22,106.20538,101.20538,96.20538,96.20538,106.20538,106.20538,106.20538,116.20538,116.20538,116.20538,116.20538,116.20538,116.20538,116.20538,116.20538,116.20538,116.20538,116.20538,116.20538,118.20538,116.20538,116.20538,106.20538,106.20538,TX4,111.49704666666668
2012-03-23,96.786873,96.786873,95.786873,95.786873,96.786873,100.786873,100.786873,100.786873,101.786873,104.786873,104.786873,105.786873,104.786873,104.786873,110.786873,110.786873,110.786873,104.786873,116.786873,120.786873,110.786873,104.786873,100.786873,100.786873,TX4,104.286873
2012-03-24,95.524251,95.524251,95.524251,95.524251,95.524251,96.524251,96.524251,96.524251,97.024251,97.024251,97.024251,97.024251,97.024251,97.024251,97.024251,96.524251,96.524251,96.524251,97.024251,97.024251,97.024251,97.024251,96.524251,96.524251,TX4,96.54508433333335
2012-03-25,93.689288,93.689288,93.689288,93.689288,93.689288,93.689288,93.689288,93.689288,93.689288,93.689288,93.689288,97.189288,97.189288,97.189288,97.189288,97.189288,97.189288,97.189288,97.189288,97.489288,97.489288,97.189288,97.189288,94.189288,TX4,95.48512133333334
2012-03-26,67.063781,67.063781,67.063781,74.563781,70.563781,77.563781,77.563781,77.563781,90.963781,90.963781,90.963781,92.063781,92.063781,90.963781,92.063781,92.463781,92.463781,90.963781,98.563781,98.563781,98.563781,92.063781,90.963781,77.563781,TX4,85.46794766666666
2012-03-27,72.302057,72.302057,72.302057,72.302057,72.302057,74.302057,74.302057,77.302057,81.302057,84.502057,84.502057,84.502057,84.502057,84.502057,84.502057,84.502057,84.502057,84.502057,84.502057,142.302057,84.502057,84.502057,77.302057,74.302057,TX4,82.36039033333333
2012-03-28,69.563126,71.563126,71.563126,71.563126,71.563126,71.563126,71.563126,71.563126,72.463126,72.463126,72.463126,74.563126,74.563126,74.563126,74.563126,74.563126,72.463126,72.463126,77.563126,78.563126,74.563126,74.563126,71.563126,71.563126,TX4,73.08395933333334
2012-03-29,66.616575,66.616575,66.616575,66.616575,66.616575,67.616575,68.616575,68.616575,68.616575,68.616575,71.616575,71.616575,71.616575,71.616575,71.616575,71.616575,71.616575,68.616575,71.616575,71.616575,71.616575,68.616575,68.616575,66.616575,TX4,69.32490833333334
2012-03-30,66.067147,61.567147,61.567147,51.567147,66.067147,71.567147,71.567147,91.567147,91.567147,91.567147,91.567147,91.567147,91.567147,91.567147,91.567147,91.567147,91.567147,91.567147,91.567147,181.567147,91.567147,91.567147,71.567147,68.567147,TX4,85.56714699999999
2012-03-31,65.968153,65.968153,61.668153,61.668153,61.668153,65.968153,65.968153,66.568153,66.568153,66.568153,66.668153,66.668153,71.668153,66.668153,66.568153,66.568153,66.568153,66.568153,71.668153,141.668153,71.668153,66.668153,66.568153,66.568153,TX4,69.63898633333332
2012-04-01,60.392126,56.392126,56.392126,56.392126,56.392126,56.392126,56.392126,56.392126,60.392126,60.392126,60.392126,60.392126,60.392126,60.392126,60.392126,60.392126,60.392126,60.392126,61.392126,66.392126,66.392126,61.392126,60.392126,60.392126,TX3,59.80879266666665
2012-04-02,56.137444,56.137444,56.137444,56.137444,56.137444,61.137444,61.137444,71.137444,71.137444,71.137444,71.137444,91.137444,91.137444,91.137444,71.137444,71.137444,71.137444,71.137444,91.137444,121.137444,71.137444,71.137444,71.137444,66.137444,TX3,72.38744399999997
2012-04-03,55.480239,55.480239,55.480239,55.480239,55.480239,55.480239,55.480239,65.480239,67.480239,67.480239,72.380239,72.380239,72.380239,72.380239,72.380239,72.380239,72.380239,67.480239,92.480239,142.480239,72.380239,67.480239,65.480239,55.480239,TX3,69.11357233333332
